series_name,ds_id,ds_eval,current_data_points,dependencies_count,aremos_diffs,last_run,data_point_sha1,dependencies,first_date
PMKBSGFNS@HON.Q,114055," ""PMKBSGF@HON.Q"".ts.trim(""1980-01-01"",""1986-12-01"") ",138,1,49961700.0,2014-07-23 07:36:34 -1000,cac43bb69a01729d0e1cfd79544a9b3a2bc53f6a,PMKBSGF@HON.Q,1980-01-01
PMKBSGFNS@HAW.M,114053,"""PMKBSGFNS@HAW.M"".tsn.load_from ""/Users/uhero/Documents/data/rawdata/manual/hiinfo_upd_m.csv""",86,0,,2014-07-23 07:36:34 -1000,24ddffa5044cf5dfb05ea1bf18955bbdc34d7527,"",2001-01-09
PMKBSGF@MAU.Q,114052,"""PMKBSGF@MAU.M"".ts.aggregate(:quarter, :average)",86,1,35735800.0,2014-07-23 07:36:34 -1000,f6a376d7ee0e088d8b74880aed3e178fdd0d6297,PMKBSGF@MAU.M,1993-01-01
PMKBSGF@MAU.A,114050,"""PMKBSGF@MAU.M"".ts.aggregate(:year, :average)",21,1,8779840.0,2014-07-23 07:36:33 -1000,9ad83cc2acda0d2666074d3b7bda0060d65aa3c3,PMKBSGF@MAU.M,1993-01-01
PMKBSGF@MAU.A,114051,"""PMKBSGFNS@MAU.M"".ts.aggregate(:year, :average)",21,1,8779840.0,2014-07-23 07:36:34 -1000,9ad83cc2acda0d2666074d3b7bda0060d65aa3c3,PMKBSGFNS@MAU.M,1993-01-01
PMKBSGFNS@MAU.M,114049,"""PMKBSGF@MAU.M"".ts",258,1,108330000.0,2014-07-23 07:36:33 -1000,a87fd5a3d9d81dfd774c13518246a4a61f69d16b,PMKBSGF@MAU.M,1993-01-01
PMKBSGF@MAU.M,114048,"""PMKBSGF@MAU.M"".tsn.load_from ""/Users/uhero/Documents/data/rawdata/manual/mbr_upd_m.csv""",258,0,108330000.0,2014-07-23 07:36:33 -1000,a87fd5a3d9d81dfd774c13518246a4a61f69d16b,"",1993-01-01
PMKBSGF@HON.Q,114046,"""PMKBSGF@HON.Q"".tsn.load_from ""/Users/uhero/Documents/data/rawdata/History/hbr_histQ.xls""",138,0,49961700.0,2014-07-23 07:36:33 -1000,cac43bb69a01729d0e1cfd79544a9b3a2bc53f6a,"",1980-01-01
PMKBSGF@HON.Q,114047,"  ""PMKBSGF@HON.M"".ts.aggregate(:quarter, :average) ",138,1,49961700.0,2014-07-23 07:36:33 -1000,cac43bb69a01729d0e1cfd79544a9b3a2bc53f6a,PMKBSGF@HON.M,1980-01-01
PMKBSGF@HON.A,114044,"""PMKBSGF@HON.M"".ts.aggregate(:year, :average)",27,1,11248100.0,2014-07-23 07:36:33 -1000,1d911fdf00a2d4d3d6821fc1ad2ee6a5a02d46ec,PMKBSGF@HON.M,1987-01-01
PMKBSGF@HON.A,114045,"""PMKBSGFNS@HON.M"".ts.aggregate(:year, :average)",27,1,11248100.0,2014-07-23 07:36:33 -1000,1d911fdf00a2d4d3d6821fc1ad2ee6a5a02d46ec,PMKBSGFNS@HON.M,1987-01-01
PMKBSGFNS@HON.M,114043,"""PMKBSGF@HON.M"".ts",330,1,138270000.0,2014-07-23 07:36:32 -1000,c2cc992bb86bc56b0e48dd89a1881d7216970dc8,PMKBSGF@HON.M,1987-01-01
PMKBSGF@HON.M,114041,"""PMKBSGF@HON.M"".tsn.load_from ""/Users/uhero/Documents/data/rawdata/manual/hbr_upd_m.csv""",330,0,138270000.0,2014-07-23 07:36:28 -1000,c2cc992bb86bc56b0e48dd89a1881d7216970dc8,"",1987-01-01
PMKBSGF@HON.M,114042,"""PMKBSGF@HON.M"".tsn.load_from ""/Users/uhero/Documents/data/rawdata/Manual/hbr_upd_m.csv""",330,0,138270000.0,2014-07-23 07:36:31 -1000,c2cc992bb86bc56b0e48dd89a1881d7216970dc8,"",1987-01-01
PMKBCONNS@MAU.Q,114040,"""PMKBCON@MAU.M"".ts.aggregate(:quarter, :average)",86,1,25110800.0,2014-07-23 07:36:28 -1000,7c142d4a7aa2613f10d22da217903ce48f2e420c,PMKBCON@MAU.M,1993-01-01
PMKBCONNS@KAU.M,114039,"""PMKBCONNS@KAU.M"".tsn.load_from ""/Users/uhero/Documents/data/rawdata/manual/hiinfo_upd_m.csv""",86,0,,2014-07-23 07:36:28 -1000,5cf9f91f98fef1e589119907af9445365930e08a,"",2001-01-09
PMKBCONNS@HON.Q,114037,"""PMKBCON@HON.M"".ts.aggregate(:quarter, :average)",138,1,25566600.0,2014-07-23 07:36:28 -1000,d6f52cf2a452b22e7764801c86b876650d2bb6eb,PMKBCON@HON.M,1980-01-01
PMKBCONNS@HON.Q,114038,"""PMKBCON@HON.Q"".ts.trim(""1980-01-01"",""1986-12-01"") ",138,1,25566600.0,2014-07-23 07:36:28 -1000,d6f52cf2a452b22e7764801c86b876650d2bb6eb,PMKBCON@HON.Q,1980-01-01
PMKBCONNS@HAW.M,114036,"""PMKBCONNS@HAW.M"".tsn.load_from ""/Users/uhero/Documents/data/rawdata/manual/hiinfo_upd_m.csv""",86,0,,2014-07-23 07:36:28 -1000,f6dcf76fe9601961a89bbfd62344c25585523524,"",2001-01-09
PMKBCON@MAU.Q,114035,"""PMKBCON@MAU.M"".ts.aggregate(:quarter, :average)",86,1,25110800.0,2014-07-23 07:36:28 -1000,7c142d4a7aa2613f10d22da217903ce48f2e420c,PMKBCON@MAU.M,1993-01-01
PMKBCON@MAU.A,114033,"""PMKBCON@MAU.M"".ts.aggregate(:year, :average)",21,1,6177310.0,2014-07-23 07:36:28 -1000,bb9ca0c83bd2e81ba24c29b45f227543be26d88d,PMKBCON@MAU.M,1993-01-01
PMKBCON@MAU.A,114034,"""PMKBCONNS@MAU.M"".ts.aggregate(:year, :average)",21,1,6177310.0,2014-07-23 07:36:28 -1000,bb9ca0c83bd2e81ba24c29b45f227543be26d88d,PMKBCONNS@MAU.M,1993-01-01
PMKBCONNS@MAU.M,114032,"""PMKBCON@MAU.M"".ts",258,1,76207300.0,2014-07-23 07:36:27 -1000,0eb289674c43a94c259050a2f34993c7eeca29e6,PMKBCON@MAU.M,1993-01-01
PMKBCON@MAU.M,114031,"""PMKBCON@MAU.M"".tsn.load_from ""/Users/uhero/Documents/data/rawdata/manual/mbr_upd_m.csv""",258,0,76207300.0,2014-07-23 07:36:27 -1000,0eb289674c43a94c259050a2f34993c7eeca29e6,"",1993-01-01
PMKBCON@HON.Q,114029,"""PMKBCON@HON.Q"".tsn.load_from ""/Users/uhero/Documents/data/rawdata/History/hbr_histQ.xls""",138,0,25566600.0,2014-07-23 07:36:27 -1000,d6f52cf2a452b22e7764801c86b876650d2bb6eb,"",1980-01-01
PMKBCON@HON.Q,114030,"  ""PMKBCON@HON.M"".ts.aggregate(:quarter, :average) ",138,1,25566600.0,2014-07-23 07:36:27 -1000,d6f52cf2a452b22e7764801c86b876650d2bb6eb,PMKBCON@HON.M,1980-01-01
PMKBCON@HON.A,114027,"""PMKBCON@HON.M"".ts.aggregate(:year, :average)",27,1,5649460.0,2014-07-23 07:36:27 -1000,4e264c5fe1560f605e7fd35f0890aeea7993d64a,PMKBCON@HON.M,1987-01-01
PMKBCON@HON.A,114028,"""PMKBCONNS@HON.M"".ts.aggregate(:year, :average)",27,1,5649460.0,2014-07-23 07:36:27 -1000,4e264c5fe1560f605e7fd35f0890aeea7993d64a,PMKBCONNS@HON.M,1987-01-01
PMKBCONNS@HON.M,114026,"""PMKBCON@HON.M"".ts",330,1,69531500.0,2014-07-23 07:36:27 -1000,eadb12c0d4bed5774fec54db963e06ede6b4b0aa,PMKBCON@HON.M,1987-01-01
PMKBCON@HON.M,114024,"""PMKBCON@HON.M"".tsn.load_from ""/Users/uhero/Documents/data/rawdata/manual/hbr_upd_m.csv""",330,0,69531500.0,2014-07-23 07:36:22 -1000,eadb12c0d4bed5774fec54db963e06ede6b4b0aa,"",1987-01-01
PMKBCON@HON.M,114025,"""PMKBCON@HON.M"".tsn.load_from ""/Users/uhero/Documents/data/rawdata/Manual/hbr_upd_m.csv""",330,0,69531500.0,2014-07-23 07:36:24 -1000,eadb12c0d4bed5774fec54db963e06ede6b4b0aa,"",1987-01-01
PICTSGF@US.A,114022,"""PICTSGFNS@US.Q"".ts.aggregate(:year, :average)",47,1,0.0,2014-07-23 07:36:22 -1000,a17d997c1574d02e72326f04fc13787acb9841f1,PICTSGFNS@US.Q,1964-01-01
PICTSGF@US.A,114023,"""PICTSGFNS@US.M"".ts.aggregate(:year, :average)",47,1,0.0,2014-07-23 07:36:22 -1000,a17d997c1574d02e72326f04fc13787acb9841f1,PICTSGFNS@US.M,1964-01-01
PICTSGFNS@US.Q,114021,"""PICTSGFNS@US.M"".ts.aggregate(:quarter, :average)",191,1,0.0,2014-07-23 07:36:22 -1000,4513f43906feb14003a56c6e0738849782e2bae7,PICTSGFNS@US.M,1964-01-01
PICTSGFNS@US.M,114019,"""PICTSGFNS@US.M"".tsn.load_from ""/Users/uhero/Documents/data/rawdata/History/const_hist_m.xls""",574,0,0.0,2014-07-23 07:36:15 -1000,95f4df33bc53830ee84d08db974b1d61636db4da,"",1964-01-01
PICTSGFNS@US.M,114020,"Series.load_from_download(  ""CONST_PICT@census.gov"", { :file_type => ""xls"", :start_date => ""1964-01-01"", :sheet => ""fixed"", :row => ""block:7:1:12"", :col => ""repeat_with_step:7:29:2"", :frequency => ""M"" })",574,0,0.0,2014-07-23 07:36:19 -1000,95f4df33bc53830ee84d08db974b1d61636db4da,"",1964-01-01
PICTCON@HON.A,114018,"""PICTCONNS@HON.Q"".ts.aggregate(:year, :average)",32,1,0.0,2014-07-23 07:36:15 -1000,f770da4da0d790d6e52306dc8195fab020ab0b49,PICTCONNS@HON.Q,1982-01-01
PICTCONNS@HON.Q,114016,"""PICTCONNS@HON.Q"".tsn.load_from ""/Users/uhero/Documents/data/rawdata/History/const_hist_q.xls""",129,0,0.0,2014-07-23 07:36:13 -1000,b98a3b4108af1d4ee1bbaa1d7f35a00c6a97fee9,"",1982-01-01
PICTCONNS@HON.Q,114017,"Series.load_from_download  ""QSER_E@hawaii.gov"", { :file_type => ""xls"", :start_date => ""1982-01-01"", :sheet => ""E-7"", :row => ""block:6:1:4"", :col => ""repeat:2:5"", :frequency => ""Q"" }",129,0,0.0,2014-07-23 07:36:15 -1000,b98a3b4108af1d4ee1bbaa1d7f35a00c6a97fee9,"",1982-01-01
PICTCONNS@HON.Q,125836,"""PICTCONNS@HON.Q"".tsn.load_from "" /Users/uhero/Documents/data/rawdata/manual/pict_temp.xls""",129,0,0.0,2014-07-23 07:36:13 -1000,b98a3b4108af1d4ee1bbaa1d7f35a00c6a97fee9,"",1982-01-01
PC_SHFDEN@HON.Q ,114015,"(""PC@HON.Q"".ts - ""WPCSH@HON.Q"".ts * ""PCHSSH@HON.Q"".ts - ""WPCEN@HON.Q"".ts * ""PCEN@HON.Q"".ts - ""WPCFD@HON.Q"".ts * ""PCFBFD@HON.Q"".ts) / ((""WPCSH@HON.Q"".ts * -1) - ""WPCEN@HON.Q"".ts - ""WPCFD@HON.Q"".ts + 1)",120,7,0.0,2014-07-23 07:36:13 -1000,0a9622c306d4d6a845d5a543233b21f0e4214521,"PC@HON.Q, PCEN@HON.Q, PCFBFD@HON.Q, PCHSSH@HON.Q, WPCEN@HON.Q, WPCFD@HON.Q, WPCSH@HON.Q",1984-01-01
WPCFD@HON.Q,114014,"""WPCFD@HON.S"".ts.interpolate(:quarter, :linear)",120,1,0.0,2014-07-23 07:36:12 -1000,a52678d91699d34e1e09c9d9971ccfdaec6563c7,WPCFD@HON.S,1984-01-01
WPCFD@HON.S,114013,"(""PC@HON.S"".ts - ""WPCEN@HON.S"".ts * ""PCEN@HON.S"".ts - ((""WPCEN@HON.S"".ts - 1) * -1) * ""PC_FDEN@HON.S"".ts) / (""PCFBFD@HON.S"".ts - ""PC_FDEN@HON.S"".ts)",60,5,0.0,2014-07-23 07:36:12 -1000,1a0fa60a5c56927b1b524416a0470a3d9f988409,"PC@HON.S, PCEN@HON.S, PCFBFD@HON.S, PC_FDEN@HON.S, WPCEN@HON.S",1984-01-01
PC_SHEN@HON.Q   ,114012,"(""PC@HON.Q"".ts - ""WPCSH@HON.Q"".ts * ""PCHSSH@HON.Q"".ts - ""WPCEN@HON.Q"".ts * ""PCEN@HON.Q"".ts) / ( (""WPCSH@HON.Q"".ts * -1) - ""WPCEN@HON.Q"".ts + 1)",120,5,0.0,2014-07-23 07:36:12 -1000,2575364905d7521b96a119534a54c643a1cb1812,"PC@HON.Q, PCEN@HON.Q, PCHSSH@HON.Q, WPCEN@HON.Q, WPCSH@HON.Q",1984-01-01
WPCEN@HON.Q,114011,"""WPCEN@HON.S"".ts.interpolate(:quarter, :linear)",120,1,0.0,2014-07-23 07:36:12 -1000,188223c25af57bcf0e6cd9fb2b979275e3ebed8a,WPCEN@HON.S,1984-01-01
WPCEN@HON.S,114010,"(""PC@HON.S"".ts - ""PC_EN@HON.S"".ts) / (""PCEN@HON.S"".ts - ""PC_EN@HON.S"".ts)",60,3,0.0,2014-07-23 07:36:12 -1000,c3e345e607e44edef186776859cbb76772d94e7e,"PC@HON.S, PCEN@HON.S, PC_EN@HON.S",1984-01-01
WPCSH@HON.Q,114009,"""WPCSH@HON.S"".ts.interpolate(:quarter, :linear)",120,1,0.0,2014-07-23 07:36:12 -1000,3c6e90f32c4adf4142d2b7fd3b967d3373207795,WPCSH@HON.S,1984-01-01
WPCSH@HON.S,114008,"(""PC@HON.S"".ts - ""PC_SH@HON.S"".ts) / (""PCHSSH@HON.S"".ts - ""PC_SH@HON.S"".ts)",60,3,0.0,2014-07-23 07:36:12 -1000,29d4470bf6ec5ece42a77239c7c8deb8b0577acb,"PC@HON.S, PCHSSH@HON.S, PC_SH@HON.S",1984-01-01
PC_MD@HON.A,114007,"""PC_MD@HON.Q"".ts.aggregate(:year, :average)",47,1,0.0,2014-07-23 07:36:12 -1000,46bfada0c219b1652e52b8d68f02a4e9f550de31,PC_MD@HON.Q,1967-01-01
PC_MD@HON.Q,114005,"""PC_MD@HON.M"".ts.aggregate(:quarter, :average)",188,1,0.0,2014-07-23 07:36:12 -1000,b49f4cc2dc6abe46b447cc6f85bccd4dd95cf3ef,PC_MD@HON.M,1967-01-01
PC_MD@HON.Q,114006,"""PC_MD@HON.S"".ts.interpolate(:quarter, :linear).trim(""1987-01-01"")",188,1,0.0,2014-07-23 07:36:12 -1000,b49f4cc2dc6abe46b447cc6f85bccd4dd95cf3ef,PC_MD@HON.S,1967-01-01
PC_MD@HON.S,114004,"Series.load_from_bls(""CUUSA426SA0L5"", ""S"")",60,0,0.0,2014-07-23 07:36:12 -1000,bd737e6bb882b418c4a17e9b18779036204a2c7d,"",1984-01-01
PC_MD@HON.M,114002,"""PC_MD@HON.M"".tsn.load_from ""/Users/uhero/Documents/data/rawdata/History/bls_cpi_int_m.XLS""",241,0,0.0,2014-07-23 07:36:09 -1000,b4027dc80f991e16cd001c592e7604fff66dff93,"",1966-12-01
PC_MD@HON.M,114003,"Series.load_from_bls(""CUURA426SA0L5"", ""M"")",241,0,0.0,2014-07-23 07:36:10 -1000,b4027dc80f991e16cd001c592e7604fff66dff93,"",1966-12-01
PC_EN@HON.A,114001,"""PC_EN@HON.Q"".ts.aggregate(:year, :average)",36,1,0.0,2014-07-23 07:36:08 -1000,f1fd0c414a95f0f7e8fbdedc8f51fd366d232473,PC_EN@HON.Q,1978-01-01
PC_EN@HON.Q,113999,"""PC_EN@HON.M"".ts.aggregate(:quarter, :average)",144,1,0.0,2014-07-23 07:36:08 -1000,8d64db7d70e41708f74ad315645129a7b5eca403,PC_EN@HON.M,1978-01-01
PC_EN@HON.Q,114000,"""PC_EN@HON.S"".ts.interpolate(:quarter, :linear).trim(""1987-01-01"")",144,1,0.0,2014-07-23 07:36:08 -1000,8d64db7d70e41708f74ad315645129a7b5eca403,PC_EN@HON.S,1978-01-01
PC_EN@HON.S,113998,"Series.load_from_bls(""CUUSA426SA0LE"", ""S"")",60,0,0.0,2014-07-23 07:36:08 -1000,3a5940a1c950ee769af7eb57208f374368d495a9,"",1984-01-01
PC_EN@HON.M,113996,"""PC_EN@HON.M"".tsn.load_from ""/Users/uhero/Documents/data/rawdata/History/bls_cpi_int_m.XLS""",109,0,0.0,2014-07-23 07:36:06 -1000,bfc5ffe5a048055117c8214158bd703d13d7ea44,"",1977-12-01
PC_EN@HON.M,113997,"Series.load_from_bls(""CUURA426SA0LE"", ""M"")",109,0,0.0,2014-07-23 07:36:07 -1000,bfc5ffe5a048055117c8214158bd703d13d7ea44,"",1977-12-01
PC_ANNUAL@HON.M,113995,"""PC_ANNUAL@HON.M"".tsn.load_from ""/Users/uhero/Documents/data/rawdata/History/bls_histextend_date_format_correct.xls""",240,0,,2014-07-23 07:36:05 -1000,13aeae4f3729eb5f59f77e767829b5ecb1727678,"",1964-01-01
PCTRPR@HON.A,113994,"""PCTRPR@HON.Q"".ts.aggregate(:year, :average)",50,1,0.0,2014-07-23 07:36:05 -1000,c4572ad968d5e3ce019cfa658baaad5497daab7b,PCTRPR@HON.Q,1964-01-01
PCTRPR@HON.Q,113992,"""PCTRPR@HON.M"".ts.aggregate(:quarter, :average)",200,1,0.0,2014-07-23 07:36:04 -1000,f3df780bab1a9e0d86338e5b9d8b3c5cbf322514,PCTRPR@HON.M,1964-01-01
PCTRPR@HON.Q,113993,"""PCTRPR@HON.S"".ts.interpolate(:quarter, :linear).trim(""1987-01-01"")",200,1,0.0,2014-07-23 07:36:04 -1000,f3df780bab1a9e0d86338e5b9d8b3c5cbf322514,PCTRPR@HON.S,1964-01-01
PCTRPR@HON.S,113991,"Series.load_from_bls(""CUUSA426SAT1"", ""S"")",60,0,0.0,2014-07-23 07:36:04 -1000,2f6b9e7630054f3d26e1b09ad967b58b727eaf9a,"",1984-01-01
PCTRPR@HON.M,113989,"""PCTRPR@HON.M"".tsn.load_from ""/Users/uhero/Documents/data/rawdata/History/bls_cpi_int_m.XLS""",277,0,0.0,2014-07-23 07:36:02 -1000,a0e88f8dbebaf03c411e5ebb03f9b89a03d9f520,"",1963-12-01
PCTRPR@HON.M,113990,"Series.load_from_bls(""CUURA426SAT1"", ""M"")",277,0,0.0,2014-07-23 07:36:03 -1000,a0e88f8dbebaf03c411e5ebb03f9b89a03d9f520,"",1963-12-01
PCTRMF@HON.A,113988,"""PCTRMF@HON.Q"".ts.aggregate(:year, :average)",36,1,0.0,2014-07-23 07:36:01 -1000,744b38c67b863529ff1d70a15005d0efdf55db5e,PCTRMF@HON.Q,1978-01-01
PCTRMF@HON.Q,113986,"""PCTRMF@HON.M"".ts.aggregate(:quarter, :average)",144,1,0.0,2014-07-23 07:36:01 -1000,c838f0e24074cd71f175cc06378abbcd2124b294,PCTRMF@HON.M,1978-01-01
PCTRMF@HON.Q,113987,"""PCTRMF@HON.S"".ts.interpolate(:quarter, :linear).trim(""1987-01-01"")",144,1,0.0,2014-07-23 07:36:01 -1000,c838f0e24074cd71f175cc06378abbcd2124b294,PCTRMF@HON.S,1978-01-01
PCTRMF@HON.S,113985,"Series.load_from_bls(""CUUSA426SETB"", ""S"")",60,0,0.0,2014-07-23 07:36:01 -1000,fd993f9352d7f20b1c975e82918f5e0e628b0dad,"",1984-01-01
PCTRMF@HON.M,113983,"""PCTRMF@HON.M"".tsn.load_from ""/Users/uhero/Documents/data/rawdata/History/bls_cpi_int_m.XLS""",109,0,0.0,2014-07-23 07:35:58 -1000,9a0ec2692e9537da67a88fb358248bbe614ec914,"",1977-12-01
PCTRMF@HON.M,113984,"Series.load_from_bls(""CUURA426SETB"", ""M"")",109,0,0.0,2014-07-23 07:35:59 -1000,9a0ec2692e9537da67a88fb358248bbe614ec914,"",1977-12-01
PCTRGSRG@HON.A,113982,"""PCTRGSRG@HON.Q"".ts.aggregate(:year, :average)",38,1,0.0,2014-07-23 07:35:57 -1000,d33f79e0092cc5ec6665a336a1746eebcfdb3ae4,PCTRGSRG@HON.Q,1976-01-01
PCTRGSRG@HON.Q,113980,"""PCTRGSRG@HON.M"".ts.aggregate(:quarter, :average)",152,1,0.0,2014-07-23 07:35:57 -1000,88f700c795b3a45097d52e7d99db0dc50a910d3f,PCTRGSRG@HON.M,1976-01-01
PCTRGSRG@HON.Q,113981,"""PCTRGSRG@HON.S"".ts.interpolate(:quarter, :linear).trim(""1987-01-01"")",152,1,0.0,2014-07-23 07:35:57 -1000,88f700c795b3a45097d52e7d99db0dc50a910d3f,PCTRGSRG@HON.S,1976-01-01
PCTRGSRG@HON.S,113979,"Series.load_from_bls(""CUUSA426SS47014"", ""S"")",60,0,0.0,2014-07-23 07:35:57 -1000,41c2923880404d1458bc9878a8a4496e152642f0,"",1984-01-01
PCTRGSRG@HON.M,113977,"""PCTRGSRG@HON.M"".tsn.load_from ""/Users/uhero/Documents/data/rawdata/History/bls_cpi_int_m.XLS""",132,0,0.0,2014-07-23 07:35:54 -1000,ae1a3e4bf821d81da8d2a3791ac3ad3dc8b3aa62,"",1976-01-01
PCTRGSRG@HON.M,113978,"Series.load_from_bls(""CUURA426SS47014"", ""M"")",132,0,0.0,2014-07-23 07:35:55 -1000,ae1a3e4bf821d81da8d2a3791ac3ad3dc8b3aa62,"",1976-01-01
PCTRGSPR@HON.A,113976,"""PCTRGSPR@HON.Q"".ts.aggregate(:year, :average)",32,1,0.0,2014-07-23 07:35:53 -1000,8420445e938fcd75baa60f0acf76991f01b60456,PCTRGSPR@HON.Q,1982-01-01
PCTRGSPR@HON.Q,113974,"""PCTRGSPR@HON.M"".ts.aggregate(:quarter, :average)",129,1,0.0,2014-07-23 07:35:53 -1000,b3e17135754b0048bb04e911018d435b7981d2d4,PCTRGSPR@HON.M,1981-10-01
PCTRGSPR@HON.Q,113975,"""PCTRGSPR@HON.S"".ts.interpolate(:quarter, :linear).trim(""1987-01-01"")",129,1,0.0,2014-07-23 07:35:53 -1000,b3e17135754b0048bb04e911018d435b7981d2d4,PCTRGSPR@HON.S,1981-10-01
PCTRGSPR@HON.S,113973,"Series.load_from_bls(""CUUSA426SS47016"", ""S"")",60,0,0.0,2014-07-23 07:35:53 -1000,6821319aa20c6a77db1e3a855e5c6551bfa6329b,"",1984-01-01
PCTRGSPR@HON.M,113971,"""PCTRGSPR@HON.M"".tsn.load_from ""/Users/uhero/Documents/data/rawdata/History/bls_cpi_int_m.XLS""",65,0,0.0,2014-07-23 07:35:51 -1000,c04196b015c8521dd60107248d95322312f96182,"",1981-08-01
PCTRGSPR@HON.M,113972,"Series.load_from_bls(""CUURA426SS47016"", ""M"")",65,0,0.0,2014-07-23 07:35:52 -1000,c04196b015c8521dd60107248d95322312f96182,"",1981-08-01
PCTRGSMD@HON.A,113970,"""PCTRGSMD@HON.Q"".ts.aggregate(:year, :average)",29,1,0.0,2014-07-23 07:35:50 -1000,160770751bc064e918ece37d534ce3bdd02bf486,PCTRGSMD@HON.Q,1978-01-01
PCTRGSMD@HON.Q,113968,"""PCTRGSMD@HON.M"".ts.aggregate(:quarter, :average)",116,1,0.0,2014-07-23 07:35:50 -1000,b83e99af4db163de19fede12968dd92a0104121e,PCTRGSMD@HON.M,1978-01-01
PCTRGSMD@HON.Q,113969,"""PCTRGSMD@HON.S"".ts.interpolate(:quarter, :linear).trim(""1987-01-01"")",116,1,0.0,2014-07-23 07:35:50 -1000,b83e99af4db163de19fede12968dd92a0104121e,PCTRGSMD@HON.S,1978-01-01
PCTRGSMD@HON.M,113967,"""PCTRGSMD@HON.M"".tsn.load_from ""/Users/uhero/Documents/data/rawdata/History/bls_cpi_int_m.XLS""",109,0,,2014-07-23 07:35:50 -1000,9a0ec2692e9537da67a88fb358248bbe614ec914,"",1977-12-01
PCTRGSMD@HON.S,113966,"Series.load_from_bls(""CUUSA426SS47015"", ""S"")",40,0,0.0,2014-07-23 07:35:49 -1000,e355068168ad048691f6f8581bde14c4e8b1ed33,"",1994-01-01
PCTRGS@HON.A,113965,"""PCTRGS@HON.Q"".ts.aggregate(:year, :average)",36,1,0.0,2014-07-23 07:35:49 -1000,803a0d6fa18c1c76fd4ce385922f13bba298d32c,PCTRGS@HON.Q,1978-01-01
PCTRGS@HON.Q,113963,"""PCTRGS@HON.M"".ts.aggregate(:quarter, :average)",144,1,0.0,2014-07-23 07:35:49 -1000,f36281ea7a283582fceae543e89e7e41a130a073,PCTRGS@HON.M,1978-01-01
PCTRGS@HON.Q,113964,"""PCTRGS@HON.S"".ts.interpolate(:quarter, :linear).trim(""1987-01-01"")",144,1,0.0,2014-07-23 07:35:49 -1000,f36281ea7a283582fceae543e89e7e41a130a073,PCTRGS@HON.S,1978-01-01
PCTRGS@HON.S,113962,"Series.load_from_bls(""CUUSA426SETB01"", ""S"")",60,0,0.0,2014-07-23 07:35:48 -1000,17dadd0668b40e6bdd2ef4f7a91ad7fc15a2b0a4,"",1984-01-01
PCTRGS@HON.M,113960,"""PCTRGS@HON.M"".tsn.load_from ""/Users/uhero/Documents/data/rawdata/History/bls_cpi_int_m.XLS""",109,0,0.0,2014-07-23 07:35:46 -1000,49285e93a840bcd86ce0b118856fb354e0616544,"",1977-12-01
PCTRGS@HON.M,113961,"Series.load_from_bls(""CUURA426SETB01"", ""M"")",109,0,0.0,2014-07-23 07:35:47 -1000,49285e93a840bcd86ce0b118856fb354e0616544,"",1977-12-01
PCTR@HON.A,113959,"""PCTR@HON.Q"".ts.aggregate(:year, :average)",50,1,0.0,2014-07-23 07:35:45 -1000,3bf1841e2ac3bb2612b8038cc5104a4a3dbad173,PCTR@HON.Q,1964-01-01
PCTR@HON.Q,113957,"""PCTR@HON.M"".ts.aggregate(:quarter, :average)",200,1,0.0,2014-07-23 07:35:45 -1000,8f7a7197ce0d0351350cf20b1c552e1610b1f52d,PCTR@HON.M,1964-01-01
PCTR@HON.Q,113958,"""PCTR@HON.S"".ts.interpolate(:quarter, :linear).trim(""1987-01-01"")",200,1,0.0,2014-07-23 07:35:45 -1000,8f7a7197ce0d0351350cf20b1c552e1610b1f52d,PCTR@HON.S,1964-01-01
PCTR@HON.S,113956,"Series.load_from_bls(""CUUSA426SAT"", ""S"")",60,0,0.0,2014-07-23 07:35:45 -1000,9104003b2de27cda13bf47739104015452d52859,"",1984-01-01
PCTR@HON.M,113954,"""PCTR@HON.M"".tsn.load_from ""/Users/uhero/Documents/data/rawdata/History/bls_cpi_int_m.XLS""",277,0,0.0,2014-07-23 07:35:42 -1000,442c13b1196c853fca8f2595a24da4c851643194,"",1963-12-01
PCTR@HON.M,113955,"Series.load_from_bls(""CUURA426SAT"", ""M"")",277,0,0.0,2014-07-23 07:35:43 -1000,442c13b1196c853fca8f2595a24da4c851643194,"",1963-12-01
PCSV_RN@HON.A,113953,"""PCSV_RN@HON.Q"".ts.aggregate(:year, :average)",31,1,0.0,2014-07-23 07:35:41 -1000,e5636425f625f2f0c303551b6cb19dc5cc8e06a1,PCSV_RN@HON.Q,1983-01-01
PCSV_RN@HON.Q,113951,"""PCSV_RN@HON.M"".ts.aggregate(:quarter, :average)",124,1,0.0,2014-07-23 07:35:41 -1000,09d2e930634a8daaa44b0dc964ff97da330e526a,PCSV_RN@HON.M,1983-01-01
PCSV_RN@HON.Q,113952,"""PCSV_RN@HON.S"".ts.interpolate(:quarter, :linear).trim(""1987-01-01"")",124,1,0.0,2014-07-23 07:35:41 -1000,09d2e930634a8daaa44b0dc964ff97da330e526a,PCSV_RN@HON.S,1983-01-01
PCSV_RN@HON.S,113950,"Series.load_from_bls(""CUUSA426SASL2RS"", ""S"")",60,0,0.0,2014-07-23 07:35:41 -1000,3ff1d902c3ad8d65c6e26868a7c3ac605709ab25,"",1984-01-01
